City,State,Latitude,Longitude,Datetime,Year,Month,Day,Hour,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Quarter,Season,Time_of_Day,Temp_2m_C,Temp_80m_C,Temp_120m_C,Temp_180m_C,Humidity_Percent,Dew_Point_C,Humidity_Category,Wind_Speed_10m_kmh,Wind_Speed_80m_kmh,Wind_Speed_120m_kmh,Wind_Dir_10m,Wind_Gusts_kmh,Wind_Category,Wind_Stagnation,Precipitation_mm,Rain_mm,Is_Raining,Heavy_Rain,Pressure_MSL_hPa,Surface_Pressure_hPa,Solar_Radiation_Wm2,Direct_Radiation_Wm2,Diffuse_Radiation_Wm2,UV_Index,Cloud_Cover_Percent,Cloud_Low_Percent,Cloud_Mid_Percent,Cloud_High_Percent,Is_Daytime,Sunshine_Seconds,PM2_5_ugm3,PM10_ugm3,PM_Ratio,CO_ugm3,NO2_ugm3,SO2_ugm3,O3_ugm3,Dust_ugm3,NH3_ugm3,AOD,US_AQI,US_AQI_PM25,US_AQI_PM10,US_AQI_NO2,US_AQI_O3,US_AQI_CO,EU_AQI,EU_AQI_PM25,EU_AQI_PM10,AQI_Category,PM25_Category_India,Temp_Inversion,Inversion_Strength_C,Festival_Period,Crop_Burning_Season
Agartala,Tripura,23.8315,91.2868,2023-01-06 03:00:00,2023,1,6,3,4,Friday,1,0,1,Winter,Night,11.3,,,,99,11.2,Very_Humid,8.3,,,288,10.8,Moderate,0,0.0,0.0,0,0,1017.1,1015.6,0.0,0.0,0.0,,0,0,0,0,0,0.0,49.5,70.8,0.6991525423728814,444.0,33.9,9.1,25.0,1.0,,0.32,126.0,126.0,55.0,17.0,6.0,4,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 04:00:00,2023,1,6,4,4,Friday,1,0,1,Winter,Night,11.0,,,,99,10.9,Very_Humid,8.7,,,294,11.2,Moderate,0,0.0,0.0,0,0,1017.2,1015.7,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.6,72.6,0.696969696969697,452.0,36.7,9.2,19.0,1.0,,0.31,125.0,125.0,55.0,18.0,7.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 05:00:00,2023,1,6,5,4,Friday,1,0,1,Winter,Night,11.6,,,,100,11.6,Very_Humid,5.9,,,317,10.8,Moderate,0,0.0,0.0,0,0,1017.9,1016.4,0.0,0.0,0.0,,0,100,0,0,0,0.0,50.3,71.9,0.6995827538247565,469.0,37.9,8.6,16.0,1.0,,0.34,123.0,123.0,55.0,19.0,8.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 06:00:00,2023,1,6,6,4,Friday,1,0,1,Winter,Early_Morning,12.3,,,,100,12.3,Very_Humid,4.4,,,325,7.6,Light,0,0.0,0.0,0,0,1018.8,1017.3,3.0,0.0,3.0,,100,100,0,0,1,0.0,53.4,76.6,0.6971279373368147,490.0,38.3,8.3,16.0,1.0,,0.33,123.0,123.0,55.0,19.0,9.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 07:00:00,2023,1,6,7,4,Friday,1,0,1,Winter,Early_Morning,13.3,,,,99,13.1,Very_Humid,6.1,,,332,13.7,Moderate,0,0.0,0.0,0,0,1019.5,1018.0,76.0,27.0,49.0,,100,100,0,0,1,2793.06,54.8,78.5,0.6980891719745222,520.0,38.8,7.8,15.0,1.0,,0.33,122.0,122.0,54.0,19.0,9.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 08:00:00,2023,1,6,8,4,Friday,1,0,1,Winter,Early_Morning,14.8,,,,93,13.7,Very_Humid,6.4,,,333,16.2,Moderate,0,0.0,0.0,0,0,1020.0,1018.5,204.0,78.0,126.0,,100,100,0,0,1,3600.0,49.7,71.5,0.6951048951048951,530.0,37.5,7.2,23.0,1.0,,0.29,122.0,122.0,54.0,18.0,9.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 09:00:00,2023,1,6,9,4,Friday,1,0,1,Winter,Morning,17.2,,,,86,14.8,Very_Humid,5.0,,,339,16.6,Light,0,0.0,0.0,0,0,1020.2,1018.8,377.0,203.0,174.0,,65,65,0,0,1,3600.0,46.0,66.4,0.6927710843373494,489.0,33.5,6.8,41.0,1.0,,0.29,121.0,121.0,54.0,16.0,10.0,5,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 10:00:00,2023,1,6,10,4,Friday,1,0,1,Winter,Morning,19.1,,,,82,16.0,Humid,3.8,,,319,15.5,Light,0,0.0,0.0,0,0,1019.6,1018.2,540.0,377.0,163.0,,40,40,0,0,1,3600.0,42.3,60.8,0.6957236842105263,423.0,27.8,6.6,65.0,1.0,,0.28,121.0,121.0,54.0,14.0,11.0,5,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 11:00:00,2023,1,6,11,4,Friday,1,0,1,Winter,Morning,20.8,,,,77,16.7,Humid,5.6,,,310,16.9,Moderate,0,0.0,0.0,0,0,1018.3,1016.9,621.0,470.0,151.0,,9,9,0,0,1,3600.0,38.0,54.8,0.6934306569343066,348.0,21.1,6.2,92.0,1.0,,0.29,120.0,120.0,54.0,10.0,13.0,5,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 12:00:00,2023,1,6,12,4,Friday,1,0,1,Winter,Morning,22.0,,,,72,16.8,Humid,6.9,,,309,18.7,Moderate,0,0.0,0.0,0,0,1017.0,1015.6,627.0,488.0,139.0,,0,0,0,0,1,3600.0,35.9,51.6,0.695736434108527,315.0,16.0,5.7,106.0,1.0,,0.3,120.0,120.0,54.0,8.0,17.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 13:00:00,2023,1,6,13,4,Friday,1,0,1,Winter,Afternoon,22.7,,,,69,16.7,Comfortable,7.7,,,311,19.1,Moderate,0,0.0,0.0,0,0,1015.9,1014.5,564.0,435.0,129.0,,0,0,0,0,1,3600.0,34.6,49.7,0.6961770623742455,293.0,11.2,5.2,117.0,1.0,,0.3,120.0,120.0,54.0,6.0,22.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 14:00:00,2023,1,6,14,4,Friday,1,0,1,Winter,Afternoon,22.8,,,,68,16.6,Comfortable,6.6,,,311,19.1,Moderate,0,0.0,0.0,0,0,1015.1,1013.7,438.0,324.0,114.0,,0,0,0,0,1,3600.0,32.8,47.4,0.6919831223628692,300.0,14.2,5.1,115.0,1.0,,0.31,120.0,120.0,54.0,7.0,28.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 15:00:00,2023,1,6,15,4,Friday,1,0,1,Winter,Afternoon,22.3,,,,71,16.9,Humid,5.6,,,310,15.8,Moderate,0,0.0,0.0,0,0,1015.1,1013.7,271.0,180.0,91.0,,0,0,0,0,1,3600.0,31.5,45.5,0.6923076923076923,352.0,30.9,5.7,93.0,1.0,,0.31,121.0,121.0,54.0,15.0,33.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 16:00:00,2023,1,6,16,4,Friday,1,0,1,Winter,Afternoon,19.7,,,,83,16.7,Humid,7.1,,,319,10.8,Moderate,0,0.0,0.0,0,0,1015.2,1013.8,97.0,48.0,49.0,,0,0,0,0,1,3469.37,35.5,51.0,0.696078431372549,432.0,55.5,6.8,58.0,0.0,,0.3,121.0,121.0,54.0,27.0,38.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 17:00:00,2023,1,6,17,4,Friday,1,0,1,Winter,Afternoon,17.7,,,,85,15.1,Humid,7.6,,,278,8.3,Moderate,0,0.0,0.0,0,0,1016.5,1015.1,4.0,0.0,4.0,,0,0,0,0,0,0.0,51.7,74.0,0.6986486486486487,518.0,80.1,11.1,21.0,1.0,,0.48,121.0,121.0,54.0,39.0,40.0,4,75.0,75.0,65.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 18:00:00,2023,1,6,18,4,Friday,1,0,1,Winter,Evening,18.6,,,,82,15.5,Humid,5.5,,,259,8.6,Moderate,0,0.0,0.0,0,0,1017.1,1015.7,0.0,0.0,0.0,,0,0,0,0,0,0.0,53.9,77.3,0.6972833117723156,543.0,81.8,11.9,16.0,1.0,,0.47,122.0,122.0,54.0,40.0,39.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 19:00:00,2023,1,6,19,4,Friday,1,0,1,Winter,Evening,15.9,,,,91,14.4,Very_Humid,7.3,,,261,7.9,Moderate,0,0.0,0.0,0,0,1018.0,1016.6,0.0,0.0,0.0,,0,0,0,0,0,0.0,52.4,75.2,0.6968085106382979,577.0,84.4,13.2,8.0,1.0,,0.46,124.0,124.0,55.0,42.0,36.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 20:00:00,2023,1,6,20,4,Friday,1,0,1,Winter,Evening,13.7,,,,97,13.2,Very_Humid,10.1,,,270,11.5,Fresh,0,0.0,0.0,0,0,1018.4,1016.9,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.8,72.9,0.6968449931412893,604.0,86.0,14.4,0.0,1.0,,0.44,125.0,125.0,55.0,42.0,31.0,4,76.0,76.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 21:00:00,2023,1,6,21,4,Friday,1,0,1,Winter,Night_Late,13.4,,,,97,12.9,Very_Humid,8.7,,,294,12.6,Moderate,0,0.0,0.0,0,0,1018.7,1017.2,0.0,0.0,0.0,,0,0,0,0,0,0.0,49.9,71.7,0.6959553695955369,593.0,84.8,14.3,0.0,1.0,,0.43,125.0,125.0,55.0,42.0,25.0,4,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 22:00:00,2023,1,6,22,4,Friday,1,0,1,Winter,Night_Late,12.7,,,,98,12.3,Very_Humid,9.9,,,314,12.6,Moderate,0,0.0,0.0,0,0,1018.6,1017.1,0.0,0.0,0.0,,0,0,0,0,0,0.0,49.2,70.8,0.6949152542372882,565.0,82.2,13.7,0.0,1.0,,0.41,126.0,126.0,55.0,40.0,18.0,5,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-06 23:00:00,2023,1,6,23,4,Friday,1,0,1,Winter,Night_Late,13.1,,,,98,12.8,Very_Humid,7.4,,,317,11.9,Moderate,0,0.0,0.0,0,0,1018.1,1016.6,0.0,0.0,0.0,,0,0,0,0,0,0.0,48.5,69.6,0.6968390804597702,529.0,77.4,12.9,0.0,1.0,,0.39,126.0,126.0,56.0,38.0,11.0,5,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 00:00:00,2023,1,7,0,5,Saturday,1,1,1,Winter,Night,13.9,,,,99,13.8,Very_Humid,5.4,,,323,8.3,Moderate,0,0.0,0.0,0,0,1017.8,1016.3,0.0,0.0,0.0,,0,0,0,0,0,0.0,48.4,69.4,0.6974063400576368,509.0,72.6,12.5,1.0,1.0,,0.37,127.0,127.0,56.0,36.0,6.0,5,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 01:00:00,2023,1,7,1,5,Saturday,1,1,1,Winter,Night,13.5,,,,100,13.5,Very_Humid,5.2,,,326,6.1,Moderate,0,0.0,0.0,0,0,1017.1,1015.6,0.0,0.0,0.0,,100,100,0,0,0,0.0,49.1,70.3,0.6984352773826459,490.0,66.8,12.1,3.0,1.0,,0.36,127.0,127.0,56.0,33.0,3.0,5,77.0,77.0,66.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 02:00:00,2023,1,7,2,5,Saturday,1,1,1,Winter,Night,12.1,,,,100,12.1,Very_Humid,5.8,,,360,6.5,Moderate,0,0.0,0.0,0,0,1016.4,1014.9,0.0,0.0,0.0,,100,100,0,0,0,0.0,50.8,72.9,0.6968449931412893,476.0,60.5,11.6,5.0,1.0,,0.35,127.0,127.0,56.0,30.0,2.0,5,77.0,77.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 03:00:00,2023,1,7,3,5,Saturday,1,1,1,Winter,Night,11.6,,,,100,11.6,Very_Humid,5.9,,,322,7.9,Moderate,0,0.0,0.0,0,0,1016.1,1014.6,0.0,0.0,0.0,,100,100,0,0,0,0.0,53.2,76.1,0.6990801576872537,480.0,58.3,11.5,4.0,1.0,,0.34,127.0,127.0,56.0,29.0,1.0,5,77.0,77.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 04:00:00,2023,1,7,4,5,Saturday,1,1,1,Winter,Night,12.0,,,,100,12.0,Very_Humid,3.3,,,319,7.6,Light,0,0.0,0.0,0,0,1016.0,1014.5,0.0,0.0,0.0,,100,100,0,0,0,0.0,56.1,80.3,0.6986301369863014,493.0,57.2,11.5,2.0,1.0,,0.34,127.0,127.0,56.0,28.0,1.0,5,77.0,77.0,67.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 05:00:00,2023,1,7,5,5,Saturday,1,1,1,Winter,Night,11.8,,,,99,11.7,Very_Humid,3.4,,,342,9.4,Light,0,0.0,0.0,0,0,1017.1,1015.6,0.0,0.0,0.0,,100,100,0,0,0,0.0,60.1,86.1,0.6980255516840883,528.0,57.0,8.4,1.0,1.0,,0.34,128.0,128.0,56.0,28.0,1.0,5,77.0,77.0,67.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 06:00:00,2023,1,7,6,5,Saturday,1,1,1,Winter,Early_Morning,12.2,,,,100,12.1,Very_Humid,4.8,,,347,12.2,Light,0,0.0,0.0,0,0,1017.8,1016.3,2.0,0.0,2.0,,100,100,0,0,1,0.0,64.0,91.5,0.6994535519125683,543.0,54.2,7.5,4.0,1.0,,0.36,129.0,129.0,56.0,27.0,1.0,5,78.0,78.0,67.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 07:00:00,2023,1,7,7,5,Saturday,1,1,1,Winter,Early_Morning,12.9,,,,99,12.7,Very_Humid,6.6,,,351,15.8,Moderate,0,0.0,0.0,0,0,1018.6,1017.1,49.0,0.0,49.0,,100,100,0,0,1,0.0,62.6,89.6,0.6986607142857143,563.0,50.2,6.2,8.0,1.0,,0.36,130.0,130.0,57.0,25.0,1.0,5,78.0,78.0,67.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 08:00:00,2023,1,7,8,5,Saturday,1,1,1,Winter,Early_Morning,14.1,,,,98,13.8,Very_Humid,5.9,,,346,17.3,Moderate,0,0.0,0.0,0,0,1018.9,1017.4,132.0,11.0,121.0,,100,100,0,0,1,0.0,61.7,88.2,0.699546485260771,564.0,44.2,5.0,20.0,1.0,,0.34,131.0,131.0,57.0,22.0,2.0,5,78.0,78.0,67.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 09:00:00,2023,1,7,9,5,Saturday,1,1,1,Winter,Morning,17.1,,,,87,14.9,Very_Humid,6.1,,,357,17.3,Moderate,0,0.0,0.0,0,0,1018.9,1017.5,335.0,131.0,204.0,,100,100,0,0,1,3600.0,59.4,85.2,0.6971830985915493,524.0,38.9,4.8,39.0,1.0,,0.29,132.0,132.0,57.0,19.0,3.0,5,79.0,79.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 10:00:00,2023,1,7,10,5,Saturday,1,1,1,Winter,Morning,19.5,,,,83,16.5,Humid,4.9,,,343,17.6,Light,0,0.0,0.0,0,0,1017.9,1016.5,536.0,377.0,159.0,,1,1,0,0,1,3600.0,54.8,78.5,0.6980891719745222,462.0,33.2,4.8,63.0,1.0,,0.28,133.0,133.0,58.0,16.0,5.0,5,79.0,79.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 11:00:00,2023,1,7,11,5,Saturday,1,1,1,Winter,Morning,21.2,,,,79,17.4,Humid,6.3,,,329,18.4,Moderate,0,0.0,0.0,0,0,1016.6,1015.2,616.0,471.0,145.0,,2,2,0,0,1,3600.0,48.7,69.8,0.6977077363896849,390.0,26.2,4.9,91.0,1.0,,0.28,135.0,135.0,58.0,13.0,8.0,5,79.0,79.0,68.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 12:00:00,2023,1,7,12,5,Saturday,1,1,1,Winter,Morning,22.4,,,,76,17.9,Humid,6.8,,,328,19.1,Moderate,0,0.0,0.0,0,0,1015.0,1013.6,618.0,476.0,142.0,,0,0,0,0,1,3600.0,45.1,64.7,0.6970633693972179,355.0,20.1,4.6,106.0,1.0,,0.29,136.0,136.0,58.0,10.0,13.0,5,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 13:00:00,2023,1,7,13,5,Saturday,1,1,1,Winter,Afternoon,23.1,,,,74,18.3,Humid,7.0,,,325,18.7,Moderate,0,0.0,0.0,0,0,1013.8,1012.4,554.0,422.0,132.0,,0,0,0,0,1,3600.0,42.1,60.3,0.6981757877280266,330.0,14.1,4.2,118.0,0.0,,0.3,137.0,137.0,58.0,7.0,19.0,5,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 14:00:00,2023,1,7,14,5,Saturday,1,1,1,Winter,Afternoon,23.4,,,,74,18.5,Humid,6.7,,,324,18.0,Moderate,0,0.0,0.0,0,0,1013.1,1011.7,431.0,315.0,116.0,,0,0,0,0,1,3600.0,39.2,56.3,0.6962699822380107,327.0,15.6,4.2,118.0,0.0,,0.31,138.0,138.0,59.0,8.0,26.0,5,80.0,80.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 15:00:00,2023,1,7,15,5,Saturday,1,1,1,Winter,Afternoon,23.0,,,,76,18.6,Humid,6.4,,,322,16.2,Moderate,0,0.0,0.0,0,0,1013.0,1011.6,266.0,174.0,92.0,,0,0,0,0,1,3600.0,36.7,52.5,0.6990476190476191,366.0,31.6,4.8,96.0,0.0,,0.3,138.0,138.0,59.0,16.0,33.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 16:00:00,2023,1,7,16,5,Saturday,1,1,1,Winter,Afternoon,20.8,,,,87,18.5,Very_Humid,5.4,,,307,13.0,Moderate,0,0.0,0.0,0,0,1013.2,1011.8,95.0,46.0,49.0,,0,0,0,0,1,3513.43,39.2,56.2,0.697508896797153,430.0,55.6,5.8,61.0,0.0,,0.3,139.0,139.0,59.0,27.0,38.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 17:00:00,2023,1,7,17,5,Saturday,1,1,1,Winter,Afternoon,18.1,,,,92,16.8,Very_Humid,6.8,,,288,10.1,Moderate,0,0.0,0.0,0,0,1014.3,1012.9,4.0,0.0,4.0,,1,0,1,0,0,0.0,52.9,75.7,0.6988110964332892,512.0,79.5,13.9,23.0,0.0,,0.38,139.0,139.0,59.0,39.0,40.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 18:00:00,2023,1,7,18,5,Saturday,1,1,1,Winter,Evening,16.9,,,,94,16.0,Very_Humid,6.3,,,283,10.8,Moderate,0,0.0,0.0,0,0,1014.9,1013.5,0.0,0.0,0.0,,0,0,0,0,0,0.0,54.1,77.5,0.6980645161290323,543.0,81.2,14.5,17.0,0.0,,0.37,139.0,139.0,59.0,40.0,39.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 19:00:00,2023,1,7,19,5,Saturday,1,1,1,Winter,Evening,15.7,,,,96,15.0,Very_Humid,9.2,,,291,11.2,Moderate,0,0.0,0.0,0,0,1015.5,1014.1,0.0,0.0,0.0,,0,0,0,0,0,0.0,52.3,74.7,0.7001338688085675,587.0,83.5,15.3,9.0,0.0,,0.36,139.0,139.0,59.0,41.0,37.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 20:00:00,2023,1,7,20,5,Saturday,1,1,1,Winter,Evening,15.4,,,,96,14.8,Very_Humid,7.4,,,317,11.9,Moderate,0,0.0,0.0,0,0,1015.9,1014.5,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.8,72.6,0.699724517906336,630.0,85.1,16.0,0.0,0.0,,0.33,139.0,139.0,59.0,42.0,32.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 21:00:00,2023,1,7,21,5,Saturday,1,1,1,Winter,Night_Late,14.4,,,,98,14.1,Very_Humid,9.8,,,332,11.9,Moderate,0,0.0,0.0,0,0,1016.1,1014.7,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.2,71.7,0.700139470013947,635.0,84.1,16.0,0.0,0.0,,0.32,139.0,139.0,59.0,41.0,26.0,4,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 22:00:00,2023,1,7,22,5,Saturday,1,1,1,Winter,Night_Late,14.8,,,,98,14.4,Very_Humid,7.3,,,340,11.5,Moderate,0,0.0,0.0,0,0,1015.8,1014.4,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.5,72.4,0.6975138121546961,628.0,81.9,15.7,0.0,0.0,,0.3,139.0,139.0,59.0,40.0,19.0,5,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-07 23:00:00,2023,1,7,23,5,Saturday,1,1,1,Winter,Night_Late,15.6,,,,99,15.5,Very_Humid,3.4,,,342,8.3,Light,0,0.0,0.0,0,0,1015.5,1014.1,0.0,0.0,0.0,,0,0,0,0,0,0.0,50.9,72.9,0.6982167352537723,616.0,78.2,14.9,0.0,0.0,,0.29,139.0,139.0,59.0,39.0,12.0,5,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 00:00:00,2023,1,8,0,6,Sunday,1,1,1,Winter,Night,15.3,,,,100,15.3,Very_Humid,1.5,,,194,4.0,Calm,1,0.0,0.0,0,0,1015.3,1013.9,0.0,0.0,0.0,,100,100,0,0,0,0.0,52.0,74.5,0.697986577181208,610.0,75.3,14.1,0.0,0.0,,0.29,140.0,140.0,59.0,37.0,6.0,6,81.0,81.0,69.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 01:00:00,2023,1,8,1,6,Sunday,1,1,1,Winter,Night,15.0,,,,99,14.9,Very_Humid,4.0,,,243,4.3,Light,0,0.0,0.0,0,0,1014.9,1013.5,0.0,0.0,0.0,,100,100,0,0,0,0.0,54.2,77.8,0.6966580976863754,604.0,71.9,12.9,1.0,0.0,,0.29,140.0,140.0,59.0,35.0,3.0,6,81.0,81.0,70.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 02:00:00,2023,1,8,2,6,Sunday,1,1,1,Winter,Night,12.8,,,,100,12.8,Very_Humid,7.1,,,294,7.9,Moderate,0,0.0,0.0,0,0,1014.6,1013.1,0.0,0.0,0.0,,100,100,0,0,0,0.0,57.4,82.2,0.6982968369829683,606.0,67.1,11.1,2.0,0.0,,0.3,141.0,141.0,60.0,33.0,2.0,6,81.0,81.0,70.0,Unhealthy_Sensitive,Satisfactory,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 03:00:00,2023,1,8,3,6,Sunday,1,1,1,Winter,Night,13.0,,,,100,13.0,Very_Humid,3.5,,,336,8.6,Light,0,0.0,0.0,0,0,1014.5,1013.0,0.0,0.0,0.0,,100,100,0,0,0,0.0,61.9,88.7,0.6978579481397971,620.0,62.7,9.4,2.0,0.0,,0.32,141.0,141.0,60.0,31.0,1.0,6,82.0,82.0,70.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 04:00:00,2023,1,8,4,6,Sunday,1,1,1,Winter,Night,13.3,,,,100,13.2,Very_Humid,3.3,,,6,7.6,Light,0,0.0,0.0,0,0,1014.9,1013.4,0.0,0.0,0.0,,100,100,0,0,0,0.0,65.7,93.6,0.701923076923077,642.0,58.0,7.3,3.0,0.0,,0.33,142.0,142.0,60.0,29.0,0.0,6,82.0,82.0,70.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 05:00:00,2023,1,8,5,6,Sunday,1,1,1,Winter,Night,13.0,,,,99,12.9,Very_Humid,3.6,,,354,9.0,Light,0,0.0,0.0,0,0,1016.1,1014.6,0.0,0.0,0.0,,100,100,0,0,0,0.0,74.3,106.2,0.699623352165725,705.0,60.3,8.7,2.0,0.0,,0.35,143.0,143.0,60.0,30.0,0.0,6,82.0,82.0,70.0,Unhealthy_Sensitive,Moderate,0,,0,0
Agartala,Tripura,23.8315,91.2868,2023-01-08 06:00:00,2023,1,8,6,6,Sunday,1,1,1,Winter,Early_Morning,13.0,,,,99,12.9,Very_Humid,4.7,,,4,11.2,Light,0,0.0,0.0,0,0,1016.9,1015.4,2.0,0.0,2.0,,100,100,0,0,1,0.0,68.7,98.3,0.6988809766022381,724.0,59.4,7.7,3.0,0.0,,0.36,145.0,145.0,61.0,29.0,1.0,6,83.0,83.0,71.0,Unhealthy_Sensitive,Moderate,0,,0,0
